日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017/06/03,古亭,CH4,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9,2.0,2.0,2.0,2.0,2.0,1.9,1.9,2.1,2.1
2017/06/03,古亭,CO,0.58,0.49,0.34,0.29,0.32,0.42,0.55,0.58,0.72,0.64,0.64,0.52,0.46,0.45,0.51,0.67,0.73,0.81,0.8,0.71,0.51,0.49,0.85,0.79
2017/06/03,古亭,NMHC,0.23,0.23,0.09,0.08,0.11,0.13,0.16,0.17,0.21,0.21,0.23,0.18,0.12,0.09,0.11,0.19,0.22,0.23,0.22,0.16,0.09,0.1,0.24,0.25
2017/06/03,古亭,NO,2.1,1.9,1.7,1.1,1.5,2.6,8.3,7.3,9.9,8.3,8.6,5.7,4.9,4.4,6.9,13.0,13.0,14.0,11.0,7.9,5.1,4.1,28.0,19.0
2017/06/03,古亭,NO2,23.0,18.0,13.0,11.0,10.0,14.0,20.0,22.0,28.0,29.0,31.0,30.0,27.0,28.0,30.0,39.0,41.0,42.0,37.0,31.0,26.0,28.0,44.0,41.0
2017/06/03,古亭,NOx,25.0,20.0,14.0,12.0,12.0,16.0,28.0,30.0,38.0,37.0,40.0,36.0,32.0,32.0,37.0,53.0,54.0,57.0,48.0,39.0,31.0,32.0,71.0,60.0
2017/06/03,古亭,O3,22.0,22.0,25.0,24.0,21.0,14.0,13.0,20.0,18.0,19.0,16.0,20.0,25.0,24.0,22.0,11.0,7.0,5.8,9.4,11.0,18.0,16.0,1.7,1.5
2017/06/03,古亭,PM10,2.0,4.0,4.0,3.0,6.0,6.0,7.0,10.0,15.0,14.0,9.0,13.0,11.0,15.0,10.0,15.0,12.0,14.0,15.0,12.0,6.0,0.0,1.0,3.0
2017/06/03,古亭,PM2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/06/03,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.6,2.6,6.6,17.0,20.0,27.0,28.0,24.0,11.0,1.2,0.0,0.0
2017/06/03,古亭,RH,96.0,95.0,95.0,94.0,94.0,94.0,93.0,92.0,90.0,88.0,89.0,91.0,93.0,94.0,94.0,96.0,97.0,97.0,98.0,98.0,97.0,96.0,95.0,94.0
2017/06/03,古亭,SO2,1.3,1.6,1.5,1.4,1.4,1.3,1.7,2.2,2.6,2.5,2.0,1.8,2.1,2.7,1.1,1.3,1.3,1.5,1.4,1.4,1.2,1.1,1.6,1.6
2017/06/03,古亭,THC,2.3,2.3,2.2,2.2,2.2,2.2,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.0,2.0,2.2,2.2,2.3,2.2,2.1,2.0,2.0,2.3,2.3
2017/06/03,古亭,WD_HR,175.0,119.0,103.0,174.0,126.0,165.0,150.0,107.0,99.0,74.0,78.0,60.0,58.0,80.0,94.0,87.0,67.0,72.0,51.0,152.0,169.0,70.0,69.0,82.0
2017/06/03,古亭,WIND_DIREC,155.0,156.0,133.0,109.0,104.0,99.0,113.0,130.0,88.0,118.0,49.0,52.0,82.0,91.0,92.0,59.0,358.0,92.0,94.0,180.0,178.0,47.0,55.0,178.0
2017/06/03,古亭,WIND_SPEED,0.7,0.7,0.6,0.5,0.9,0.7,1.5,1.3,1.9,0.9,1.6,1.8,2.1,2.6,0.9,1.6,1.2,2.1,1.4,1.5,0.9,1.0,1.2,1.6
2017/06/03,古亭,WS_HR,0.5,0.6,0.9,0.6,0.7,0.5,0.7,1.4,1.7,1.1,1.4,1.5,1.5,1.7,1.1,1.3,0.3,1.6,0.6,0.9,0.8,1.0,1.2,0.3
2017/06/04,古亭,AMB_TEMP,25.0,25.0,25.0,25.0,24.0,24.0,24.0,25.0,25.0,26.0,27.0,27.0,28.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
2017/06/04,古亭,CH4,2.4,2.3,2.3,2.3,2.2,2.1,2.0,2.1,2.1,2.2,2.2,2.0,1.9,2.0,1.9,1.9,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9
2017/06/04,古亭,CO,0.98,0.76,0.71,0.69,0.36,0.36,0.41,0.51,0.7,0.92,0.91,0.49,0.44,0.45,0.43,0.42,0.49,0.6,0.69,0.44,0.36,0.38,0.4,0.32
2017/06/04,古亭,NMHC,0.32,0.27,0.32,0.32,0.17,0.16,0.17,0.21,0.27,0.37,0.38,0.19,0.17,0.15,0.14,0.14,0.18,0.23,0.24,0.15,0.1,0.11,0.11,0.09
2017/06/04,古亭,NO,22.0,11.0,9.9,6.1,2.5,3.9,6.2,9.7,16.0,25.0,13.0,3.1,3.0,2.5,2.1,2.1,2.1,3.0,6.3,2.9,1.4,1.5,1.7,1.3
2017/06/04,古亭,NO2,40.0,30.0,28.0,24.0,16.0,14.0,16.0,19.0,21.0,28.0,31.0,16.0,14.0,16.0,19.0,19.0,23.0,29.0,35.0,21.0,16.0,19.0,18.0,14.0
2017/06/04,古亭,NOx,63.0,41.0,38.0,30.0,18.0,18.0,22.0,28.0,37.0,53.0,44.0,19.0,17.0,19.0,21.0,21.0,25.0,32.0,41.0,24.0,18.0,21.0,20.0,15.0
2017/06/04,古亭,O3,1.3,4.7,2.2,2.6,8.0,8.5,7.1,4.2,4.8,6.0,17.0,36.0,40.0,36.0,34.0,33.0,26.0,18.0,13.0,28.0,36.0,31.0,30.0,32.0
2017/06/04,古亭,PM10,5.0,11.0,14.0,15.0,12.0,7.0,3.0,0.0,0.0,0.0,7.0,13.0,22.0,23.0,25.0,22.0,18.0,10.0,6.0,4.0,12.0,21.0,31.0,36.0
2017/06/04,古亭,PM2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/06/04,古亭,RAINFALL,0.0,0.0,0.0,0.2,9.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.2,4.0,0.2,0.2,0.0,0.0,0.0,0.0
2017/06/04,古亭,RH,94.0,94.0,94.0,94.0,96.0,97.0,97.0,96.0,95.0,94.0,91.0,89.0,87.0,89.0,89.0,89.0,92.0,94.0,94.0,94.0,94.0,94.0,93.0,93.0
2017/06/04,古亭,SO2,1.7,1.5,1.6,1.7,1.6,1.4,1.2,1.3,1.5,1.9,2.6,2.1,1.6,1.2,1.1,1.1,1.2,1.0,1.2,1.2,1.9,3.1,3.6,3.2
2017/06/04,古亭,THC,2.7,2.6,2.6,2.6,2.4,2.3,2.2,2.3,2.4,2.5,2.6,2.2,2.1,2.1,2.1,2.1,2.2,2.2,2.3,2.1,2.0,2.1,2.0,2.0
2017/06/04,古亭,WD_HR,216.0,179.0,128.0,127.0,141.0,122.0,186.0,70.0,150.0,64.0,341.0,335.0,330.0,331.0,332.0,333.0,357.0,339.0,100.0,93.0,102.0,107.0,117.0,113.0
2017/06/04,古亭,WIND_DIREC,159.0,160.0,98.0,137.0,199.0,101.0,184.0,73.0,103.0,353.0,332.0,335.0,332.0,328.0,326.0,335.0,328.0,64.0,114.0,79.0,88.0,102.0,121.0,90.0
2017/06/04,古亭,WIND_SPEED,0.5,0.4,0.5,1.0,1.2,0.9,0.6,0.4,0.6,1.2,2.9,2.5,2.5,1.6,1.5,1.7,0.7,0.6,1.1,1.8,1.5,2.0,1.4,1.1
2017/06/04,古亭,WS_HR,0.5,0.9,0.5,0.6,0.6,0.8,0.7,0.3,0.3,0.6,1.3,2.1,2.7,2.1,1.5,1.5,1.0,0.8,0.9,1.6,1.6,1.5,1.1,1.2
2017/06/05,古亭,AMB_TEMP,26.0,26.0,26.0,26.0,25.0,26.0,26.0,27.0,28.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0
2017/06/05,古亭,CH4,1.9,1.9,1.9,2.0,2.1,2.2,2.2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2017/06/05,古亭,CO,0.26,0.23,0.24,0.24,0.33,0.43,0.5,0.63,0.69,0.75,0.67,0.6,0.63,0.51,0.46,0.49,0.47,0.66,0.86,0.89,0.84,0.77,0.82,0.65
2017/06/05,古亭,NMHC,0.07,0.06,0.05,0.08,0.14,0.18,0.19,0.19,0.2,0.25,0.29,0.33,0.41,0.31,0.29,0.32,0.3,0.38,0.37,0.4,0.37,0.34,0.33,0.24
2017/06/05,古亭,NO,0.6,0.9,0.8,-0.2,0.2,3.9,12.0,9.2,5.8,2.3,1.9,2.7,3.1,2.4,1.1,1.4,1.4,3.9,6.2,4.4,5.5,6.1,9.3,5.8
2017/06/05,古亭,NO2,9.3,7.8,6.8,8.8,10.0,14.0,15.0,16.0,17.0,20.0,21.0,25.0,27.0,22.0,19.0,22.0,22.0,32.0,37.0,36.0,34.0,30.0,28.0,21.0
2017/06/05,古亭,NOx,9.9,8.7,7.6,8.6,10.0,18.0,27.0,26.0,23.0,22.0,23.0,27.0,30.0,25.0,20.0,23.0,24.0,35.0,43.0,41.0,40.0,36.0,37.0,27.0
2017/06/05,古亭,O3,34.0,35.0,33.0,26.0,21.0,11.0,8.5,15.0,30.0,56.0,67.0,48.0,38.0,48.0,54.0,47.0,39.0,30.0,14.0,9.9,9.8,7.9,6.1,7.7
2017/06/05,古亭,PM10,25.0,18.0,10.0,16.0,16.0,13.0,11.0,12.0,16.0,19.0,24.0,35.0,45.0,49.0,42.0,37.0,34.0,39.0,41.0,39.0,33.0,32.0,28.0,22.0
2017/06/05,古亭,PM2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,24.0,19.0,23.0,20.0,23.0,24.0,20.0,19.0,21.0,19.0,16.0
2017/06/05,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
2017/06/05,古亭,RH,92.0,93.0,94.0,94.0,95.0,95.0,94.0,90.0,83.0,73.0,69.0,68.0,70.0,72.0,70.0,72.0,76.0,80.0,81.0,81.0,85.0,86.0,84.0,84.0
2017/06/05,古亭,SO2,2.8,2.7,2.3,2.0,1.7,1.7,1.6,1.8,2.3,2.4,2.8,3.1,2.7,3.1,2.7,2.8,2.6,4.4,4.4,3.4,3.2,3.2,2.9,1.9
2017/06/05,古亭,THC,2.0,2.0,2.0,2.1,2.3,2.4,2.4,2.2,2.2,2.2,2.3,2.3,2.4,2.3,2.3,2.3,2.3,2.4,2.3,2.4,2.4,2.4,2.3,2.2
2017/06/05,古亭,WD_HR,107.0,89.0,97.0,131.0,180.0,122.0,177.0,196.0,223.0,259.0,280.0,330.0,325.0,329.0,318.0,333.0,344.0,35.0,86.0,77.0,105.0,105.0,132.0,183.0
2017/06/05,古亭,WIND_DIREC,107.0,87.0,93.0,208.0,190.0,122.0,202.0,176.0,242.0,260.0,296.0,307.0,309.0,335.0,333.0,336.0,351.0,92.0,71.0,121.0,105.0,119.0,143.0,176.0
2017/06/05,古亭,WIND_SPEED,1.3,1.5,1.4,1.0,1.1,0.4,1.0,1.1,1.0,1.7,1.9,2.0,1.9,2.3,2.4,2.0,2.1,1.9,1.7,1.7,1.1,1.1,0.9,1.0
2017/06/05,古亭,WS_HR,0.9,1.4,1.2,0.5,0.7,0.6,0.8,0.5,0.4,0.9,1.3,1.6,1.5,1.7,1.7,2.1,1.9,0.9,1.5,0.8,1.2,1.3,1.1,0.9
2017/06/06,古亭,AMB_TEMP,28.0,27.0,27.0,27.0,26.0,26.0,27.0,28.0,29.0,32.0,33.0,34.0,34.0,32.0,32.0,31.0,30.0,30.0,30.0,30.0,29.0,29.0,28.0,28.0
2017/06/06,古亭,CH4,2.0,2.1,2.0,2.0,2.0,2.0,1.9,2.0,2.0,2.0,1.9,1.9,2.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2.0
2017/06/06,古亭,CO,0.6,0.41,0.33,0.29,0.25,0.36,0.44,0.74,0.99,0.89,0.67,0.58,0.5,0.42,0.43,0.48,0.6,0.85,0.96,0.8,0.87,1.09,0.94,0.73
2017/06/06,古亭,NMHC,0.28,0.23,0.11,0.08,0.05,0.07,0.08,0.19,0.34,0.27,0.22,0.21,0.17,0.1,0.12,0.12,0.18,0.26,0.26,0.18,0.18,0.27,0.2,0.16
2017/06/06,古亭,NO,4.9,2.3,1.7,1.8,1.4,5.5,14.0,17.0,11.0,4.0,2.2,1.7,1.3,1.3,1.5,2.5,4.6,9.2,5.7,3.2,4.9,9.5,11.0,8.1
2017/06/06,古亭,NO2,20.0,14.0,12.0,8.0,6.4,9.3,11.0,16.0,27.0,26.0,19.0,20.0,18.0,17.0,18.0,34.0,45.0,53.0,44.0,33.0,31.0,33.0,27.0,23.0
2017/06/06,古亭,NOx,25.0,17.0,13.0,9.8,7.7,15.0,25.0,33.0,38.0,30.0,21.0,22.0,19.0,18.0,19.0,37.0,49.0,63.0,50.0,36.0,36.0,42.0,38.0,31.0
2017/06/06,古亭,O3,6.2,9.2,11.0,12.0,14.0,5.9,5.3,7.8,31.0,66.0,91.0,98.0,111.0,83.0,74.0,42.0,27.0,15.0,23.0,21.0,16.0,9.6,5.3,5.2
2017/06/06,古亭,PM10,13.0,10.0,9.0,12.0,13.0,17.0,17.0,21.0,26.0,36.0,40.0,42.0,52.0,60.0,66.0,58.0,59.0,52.0,55.0,50.0,49.0,43.0,41.0,40.0
2017/06/06,古亭,PM2.5,11.0,8.0,9.0,7.0,7.0,6.0,11.0,12.0,27.0,30.0,26.0,31.0,42.0,35.0,40.0,33.0,32.0,40.0,40.0,30.0,31.0,30.0,23.0,20.0
2017/06/06,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/06/06,古亭,RH,85.0,86.0,88.0,87.0,87.0,87.0,85.0,82.0,78.0,69.0,60.0,56.0,63.0,69.0,70.0,73.0,75.0,81.0,80.0,82.0,84.0,84.0,86.0,87.0
2017/06/06,古亭,SO2,1.3,1.4,1.3,1.2,1.1,1.3,1.5,2.1,4.1,3.2,2.6,2.7,3.6,3.8,3.4,14.0,16.0,18.0,8.6,4.8,4.1,2.8,2.3,2.0
2017/06/06,古亭,THC,2.3,2.3,2.1,2.1,2.0,2.0,2.0,2.1,2.4,2.2,2.1,2.1,2.1,2.0,2.0,2.0,2.1,2.2,2.2,2.1,2.1,2.2,2.1,2.1
2017/06/06,古亭,WD_HR,151.0,129.0,179.0,172.0,184.0,172.0,173.0,178.0,15.0,64.0,264.0,251.0,342.0,346.0,342.0,66.0,78.0,79.0,106.0,100.0,190.0,186.0,161.0,170.0
2017/06/06,古亭,WIND_DIREC,187.0,80.0,178.0,184.0,175.0,171.0,177.0,100.0,4.4,313.0,347.0,289.0,352.0,350.0,359.0,1.4,72.0,65.0,107.0,102.0,195.0,162.0,158.0,164.0
2017/06/06,古亭,WIND_SPEED,1.3,1.0,1.2,1.2,1.1,0.9,1.2,0.6,1.2,1.0,1.2,2.4,2.8,2.6,2.3,1.5,2.0,0.8,1.6,1.5,1.3,1.3,1.1,1.1
2017/06/06,古亭,WS_HR,0.7,0.9,1.1,1.0,1.1,0.9,1.1,0.5,0.1,0.7,0.7,0.9,2.8,2.3,2.1,0.9,1.5,1.2,1.5,1.4,1.0,1.4,1.0,0.9
2017/06/07,古亭,AMB_TEMP,28.0,27.0,27.0,27.0,27.0,26.0,27.0,29.0,31.0,32.0,34.0,35.0,35.0,33.0,34.0,33.0,32.0,32.0,32.0,31.0,30.0,30.0,29.0,29.0
2017/06/07,古亭,CH4,1.9,1.9,1.9,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.9,1.9,1.9,1.8,1.9,1.8,1.9,1.9,1.9,1.9,1.9
2017/06/07,古亭,CO,0.41,0.29,0.25,0.31,0.29,0.32,0.4,0.61,0.72,0.6,0.37,0.4,0.32,0.27,0.29,0.37,0.49,0.7,0.56,0.55,0.49,0.7,0.87,0.44
2017/06/07,古亭,NMHC,0.06,0.02,0.08,0.14,0.14,0.15,0.18,0.21,0.3,0.3,0.2,0.24,0.2,0.15,0.18,0.21,0.23,0.3,0.27,0.27,0.22,0.26,0.31,0.17
2017/06/07,古亭,NO,4.8,4.4,1.5,1.5,1.7,3.9,11.0,12.0,8.3,5.8,3.4,2.1,1.9,1.5,2.3,3.9,4.9,4.6,3.9,8.2,8.6,7.5,9.5,3.8
2017/06/07,古亭,NO2,14.0,9.6,5.5,9.3,8.8,9.8,13.0,17.0,24.0,25.0,17.0,17.0,16.0,15.0,16.0,22.0,26.0,30.0,26.0,25.0,23.0,24.0,27.0,17.0
2017/06/07,古亭,NOx,18.0,14.0,7.0,11.0,10.0,14.0,23.0,29.0,33.0,31.0,20.0,19.0,18.0,17.0,19.0,26.0,31.0,34.0,30.0,33.0,31.0,32.0,37.0,21.0
2017/06/07,古亭,O3,14.0,15.0,16.0,11.0,11.0,8.7,9.2,14.0,29.0,39.0,54.0,75.0,66.0,53.0,49.0,40.0,42.0,36.0,20.0,1.8,4.0,5.6,6.0,10.0
2017/06/07,古亭,PM10,35.0,29.0,25.0,29.0,26.0,29.0,26.0,31.0,34.0,40.0,39.0,31.0,26.0,26.0,29.0,34.0,44.0,43.0,39.0,33.0,29.0,29.0,32.0,36.0
2017/06/07,古亭,PM2.5,10.0,11.0,10.0,10.0,10.0,9.0,9.0,11.0,32.0,23.0,17.0,20.0,15.0,13.0,15.0,16.0,12.0,15.0,18.0,9.0,9.0,10.0,12.0,16.0
2017/06/07,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/06/07,古亭,RH,85.0,85.0,84.0,88.0,89.0,89.0,86.0,78.0,69.0,64.0,58.0,55.0,56.0,63.0,57.0,64.0,68.0,67.0,70.0,72.0,73.0,77.0,82.0,84.0
2017/06/07,古亭,SO2,1.7,1.3,1.0,1.1,1.0,1.1,1.3,1.5,3.5,5.1,2.9,3.1,3.1,3.1,3.2,4.1,3.2,2.7,3.7,5.0,4.1,2.7,2.4,2.5
2017/06/07,古亭,THC,1.9,1.9,2.0,2.1,2.1,2.1,2.1,2.1,2.2,2.2,2.0,2.1,2.0,2.0,2.0,2.1,2.1,2.2,2.1,2.1,2.1,2.1,2.2,2.1
2017/06/07,古亭,WD_HR,188.0,167.0,178.0,179.0,162.0,183.0,184.0,172.0,276.0,257.0,243.0,290.0,337.0,347.0,335.0,299.0,177.0,150.0,349.0,349.0,326.0,200.0,183.0,136.0
2017/06/07,古亭,WIND_DIREC,185.0,167.0,163.0,194.0,169.0,175.0,182.0,42.0,256.0,253.0,260.0,326.0,347.0,341.0,331.0,181.0,192.0,118.0,313.0,26.0,339.0,168.0,149.0,199.0
2017/06/07,古亭,WIND_SPEED,1.8,1.7,1.3,1.4,1.4,1.0,1.6,0.7,2.0,2.3,2.7,2.5,3.0,2.2,2.7,2.6,1.5,1.8,1.8,1.5,1.3,1.2,1.2,1.6
2017/06/07,古亭,WS_HR,1.4,1.5,1.2,1.0,1.1,1.1,1.3,0.7,0.8,1.2,1.8,1.2,2.4,2.3,2.5,0.9,1.8,1.4,0.4,1.0,1.0,0.4,1.3,1.1
2017/06/08,古亭,AMB_TEMP,28.0,28.0,28.0,27.0,27.0,27.0,27.0,29.0,30.0,32.0,33.0,34.0,34.0,32.0,32.0,31.0,31.0,31.0,30.0,30.0,29.0,29.0,29.0,28.0
2017/06/08,古亭,CH4,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0,2.0,2.0,1.9
2017/06/08,古亭,CO,0.38,0.29,0.25,0.22,0.19,0.22,0.37,0.43,0.4,0.43,0.35,0.3,0.31,0.31,0.29,0.34,0.39,0.52,0.65,0.62,0.61,0.6,0.53,0.42
2017/06/08,古亭,NMHC,0.17,0.12,0.1,0.09,0.09,0.1,0.14,0.16,0.14,0.17,0.17,0.16,0.14,0.12,0.11,0.13,0.15,0.2,0.23,0.22,0.2,0.21,0.18,0.14
2017/06/08,古亭,NO,3.1,1.9,1.8,2.4,2.1,3.7,11.0,13.0,4.3,4.8,7.6,8.9,5.5,5.3,3.4,4.9,6.0,7.9,9.0,3.8,3.2,3.5,3.1,3.3
2017/06/08,古亭,NO2,17.0,11.0,7.8,7.6,6.7,7.2,10.0,13.0,13.0,18.0,21.0,24.0,23.0,19.0,14.0,20.0,23.0,27.0,31.0,26.0,25.0,23.0,21.0,16.0
2017/06/08,古亭,NOx,20.0,13.0,9.6,10.0,8.8,11.0,22.0,26.0,18.0,23.0,29.0,33.0,29.0,24.0,17.0,25.0,29.0,35.0,40.0,30.0,28.0,27.0,24.0,19.0
2017/06/08,古亭,O3,9.3,12.0,11.0,11.0,11.0,8.2,6.3,14.0,28.0,40.0,35.0,33.0,39.0,35.0,40.0,31.0,28.0,24.0,20.0,21.0,20.0,20.0,19.0,13.0
2017/06/08,古亭,PM10,38.0,31.0,28.0,23.0,23.0,22.0,22.0,26.0,33.0,38.0,38.0,37.0,35.0,42.0,43.0,45.0,40.0,40.0,41.0,39.0,35.0,31.0,38.0,40.0
2017/06/08,古亭,PM2.5,16.0,14.0,9.0,10.0,10.0,8.0,10.0,10.0,16.0,18.0,19.0,23.0,25.0,23.0,30.0,29.0,23.0,26.0,28.0,22.0,22.0,20.0,23.0,15.0
2017/06/08,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/06/08,古亭,RH,86.0,86.0,85.0,87.0,87.0,84.0,83.0,80.0,74.0,65.0,63.0,60.0,60.0,67.0,67.0,71.0,74.0,73.0,77.0,79.0,82.0,83.0,84.0,86.0
2017/06/08,古亭,SO2,2.9,1.6,1.3,1.4,1.4,1.1,1.3,2.1,2.9,3.0,7.4,18.0,16.0,11.0,3.7,8.3,4.5,3.9,5.2,3.4,2.8,3.3,3.9,2.4
2017/06/08,古亭,THC,2.1,2.0,2.0,2.0,2.0,2.0,2.0,2.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.1,2.2,2.2,2.2,2.2,2.1,2.1
2017/06/08,古亭,WD_HR,130.0,184.0,170.0,169.0,184.0,176.0,184.0,132.0,354.0,32.0,83.0,78.0,69.0,54.0,58.0,93.0,109.0,105.0,98.0,100.0,93.0,103.0,109.0,150.0
2017/06/08,古亭,WIND_DIREC,181.0,157.0,144.0,178.0,173.0,181.0,165.0,93.0,336.0,121.0,107.0,77.0,57.0,57.0,58.0,101.0,118.0,111.0,93.0,87.0,79.0,96.0,125.0,210.0
2017/06/08,古亭,WIND_SPEED,1.0,1.3,1.1,1.6,2.0,1.9,1.2,1.7,1.4,1.3,3.0,2.7,2.7,3.2,3.9,3.0,2.4,3.5,2.3,2.5,1.6,1.4,1.4,1.4
2017/06/08,古亭,WS_HR,1.1,1.4,1.3,1.3,1.5,1.4,1.4,0.9,0.9,0.5,1.9,1.9,2.2,2.4,2.5,3.0,2.4,2.4,2.5,2.3,1.7,1.7,1.6,1.2
2017/06/09,古亭,AMB_TEMP,28.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,31.0,32.0,34.0,33.0,33.0,33.0,33.0,33.0,32.0,32.0,32.0,31.0,30.0,29.0,29.0,29.0
2017/06/09,古亭,CH4,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0,2.0,2.0,2.0,1.9
2017/06/09,古亭,CO,0.4,0.29,0.21,0.17,0.21,0.24,0.35,0.59,0.9,0.67,0.55,0.4,0.39,0.34,0.32,0.36,0.51,0.63,0.81,0.85,0.76,0.7,0.64,0.57
2017/06/09,古亭,NMHC,0.15,0.11,0.07,0.07,0.09,0.1,0.12,0.21,0.34,0.32,0.28,0.19,0.17,0.12,0.13,0.19,0.25,0.26,0.31,0.3,0.27,0.26,0.21,0.18
2017/06/09,古亭,NO,4.0,2.3,1.8,1.7,1.9,2.3,10.0,12.0,10.0,4.6,2.5,1.9,1.8,1.7,1.7,2.1,3.5,4.5,3.7,3.1,3.1,2.8,3.8,2.5
2017/06/09,古亭,NO2,14.0,10.0,7.5,6.2,6.5,7.3,12.0,17.0,29.0,27.0,23.0,15.0,14.0,12.0,12.0,15.0,27.0,34.0,39.0,41.0,36.0,30.0,26.0,21.0
2017/06/09,古亭,NOx,18.0,12.0,9.3,7.9,8.3,9.6,22.0,28.0,39.0,31.0,26.0,17.0,16.0,14.0,14.0,18.0,31.0,39.0,43.0,44.0,39.0,32.0,30.0,24.0
2017/06/09,古亭,O3,7.4,10.0,11.0,13.0,13.0,13.0,8.9,15.0,32.0,57.0,70.0,68.0,70.0,69.0,61.0,55.0,42.0,34.0,31.0,23.0,22.0,22.0,20.0,21.0
2017/06/09,古亭,PM10,38.0,26.0,20.0,17.0,24.0,23.0,27.0,22.0,32.0,38.0,48.0,49.0,49.0,46.0,43.0,40.0,42.0,45.0,47.0,49.0,52.0,56.0,58.0,48.0
2017/06/09,古亭,PM2.5,0.0,11.0,9.0,11.0,10.0,13.0,10.0,15.0,23.0,24.0,26.0,27.0,30.0,28.0,28.0,25.0,25.0,37.0,30.0,38.0,38.0,39.0,32.0,25.0
2017/06/09,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/06/09,古亭,RH,86.0,87.0,86.0,86.0,84.0,84.0,83.0,78.0,70.0,63.0,58.0,66.0,65.0,64.0,62.0,61.0,63.0,66.0,68.0,75.0,79.0,81.0,82.0,79.0
2017/06/09,古亭,SO2,1.6,1.3,1.2,1.1,1.0,1.0,1.3,2.2,4.5,6.3,5.2,3.2,2.7,2.7,2.3,2.7,4.9,7.3,6.2,5.5,5.8,5.9,3.8,1.8
2017/06/09,古亭,THC,2.1,2.0,2.0,1.9,1.9,2.0,2.0,2.1,2.3,2.2,2.2,2.1,2.1,2.0,2.0,2.1,2.2,2.2,2.3,2.3,2.3,2.2,2.2,2.1
2017/06/09,古亭,WD_HR,178.0,186.0,175.0,186.0,167.0,176.0,175.0,173.0,213.0,266.0,313.0,333.0,338.0,334.0,339.0,341.0,115.0,107.0,98.0,76.0,88.0,113.0,114.0,160.0
2017/06/09,古亭,WIND_DIREC,185.0,192.0,195.0,182.0,169.0,175.0,183.0,174.0,190.0,274.0,332.0,332.0,331.0,339.0,339.0,328.0,130.0,103.0,56.0,90.0,108.0,99.0,147.0,174.0
2017/06/09,古亭,WIND_SPEED,1.6,1.3,0.9,1.3,0.9,1.9,1.6,1.1,2.1,2.3,3.1,2.4,3.2,2.8,3.4,2.1,1.8,2.1,1.9,1.4,1.6,1.6,1.1,1.7
